0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0,0001077396
8,969367E-05
7,466972E-05
6,216258E-05
5,175039E-05
4,308216E-05
3,58659E-05
2,985835E-05
2,485711E-05
2,069354E-05
1,722734E-05
1,434181E-05
1,193952E-05
9,93967E-06
0,07496236
0,01255619
0,01045305
0,008702137
0,007244531
0,006031095
0,005020867
0,004179879
0,003479767
0,002896843
0,07737406
0,0105485
0,008781624
0,007310695
0,006086149
0,005066719
0,004218054
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0,001188296
0,0009892515
0,0008235549
0,0006856071
0,0005707697
0,0004751645
0,0003955755
0,000329316
0,0002741563
0,0002282343
0,0001900056
0,0001581792
0,0001316844
0,0001096274
9,126478E-05
7,597772E-05
6,325161E-05
5,2657E-05
4,383677E-05
3,649425E-05
3,038146E-05
2,529255E-05
2,105604E-05
1,752914E-05
1,459303E-05
1,214868E-05
1,011378E-05
8,419749E-06
7,009404E-06
5,835349E-06
4,857928E-06
0,01327513
0,002223611
0,001851154
0,001541087
0,001282958
0,001068054
0,000889164
0,0007402237
0,0006162364
0,0005130201
0,07380491
0,0127894
0,01064719
0,008863773
0,007379112
0,006143093
0,005114098
0,004257545
0,003544388
0,002950668
0,07272915
0,01463856
0,01218666
0,0101453
0,008446122
0,00703125
0,005853577
0,004873047
0,004056931
0,003377304
0,08644983
0,01201496
0,01000249
0,008326996
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4,979284E-05
4,145265E-05
3,45093E-05
2,872891E-05
2,391688E-05
1,991081E-05
1,657576E-05
1,379927E-05
1,148792E-05
9,563697E-06
7,961788E-06
6,628164E-06
5,517947E-06
4,593705E-06
3,824262E-06
3,183681E-06
2,65043E-06
2,206478E-06
1,836889E-06
1,529218E-06
1,273066E-06
1,05983E-06
8,823121E-07
7,345185E-07
6,114913E-07
5,090654E-07
4,237963E-07
3,528108E-07
2,937146E-07
2,445179E-07
2,035615E-07
1,694642E-07
1,410791E-07
1,174485E-07
9,777605E-08
8,139827E-08
6,776403E-08
5,641381E-08
4,696423E-08
3,909791E-08
3,254888E-08
2,709703E-08
2,255827E-08
1,877975E-08
1,563412E-08
1,301542E-08
1,083532E-08
9,020423E-09
7,509512E-09
6,25164E-09
5,204511E-09
4,332742E-09
3,607021E-09
3,002834E-09
2,499866E-09
2,081135E-09
1,732547E-09
1,442346E-09
1,20075E-09
9,996253E-10
8,321894E-10
6,927967E-10
5,767528E-10
4,801471E-10
3,997233E-10
3,327692E-10
2,770295E-10
2,306282E-10
1,91997E-10
1,598381E-10
1,330651E-10
1,107765E-10
9,222172E-11
7,677459E-11
6,391457E-11
5,320909E-11
4,429646E-11
3,687687E-11
3,070002E-11
2,555771E-11
2,127679E-11
1,771294E-11
1,474603E-11
1,227605E-11
1,021984E-11
8,508004E-12
7,082918E-12
5,896514E-12
4,908863E-12
4,086619E-12
3,402117E-12
2,832259E-12
2,357858E-12
1,962911E-12
1,634131E-12
1,360408E-12
1,132543E-12
9,428424E-13
7,849141E-13
6,534426E-13
5,439905E-13
4,528716E-13
3,770158E-13
3,13866E-13
2,612926E-13
2,175274E-13
1,810903E-13
1,507586E-13
1,255059E-13
1,044842E-13
8,698263E-14
7,24134E-14
6,028392E-14
5,018634E-14
4,178035E-14
3,478192E-14
2,895603E-14
2,410597E-14
2,006812E-14
1,670672E-14
1,390838E-14
1,157872E-14
9,639281E-15
8,024688E-15
6,680555E-15
5,561576E-15
4,630002E-15
3,854476E-15
3,208862E-15
2,671359E-15
2,22392E-15
1,851411E-15
1,541297E-15
1,283134E-15
1,068204E-15
8,892842E-16
7,403265E-16
6,163219E-16
5,130889E-16
4,271469E-16
3,555981E-16
2,960367E-16
2,464505E-16
2,051697E-16
1,708037E-16
1,421941E-16
1,183769E-16
9,854849E-17
8,204186E-17
6,82996E-17
5,685939E-17
4,733572E-17
3,940676E-17
3,280621E-17
2,731119E-17
2,273648E-17
1,89282E-17
1,575768E-17
1,311829E-17
1,092099E-17
9,091696E-18
7,568846E-18
6,301063E-18
5,245632E-18
4,367004E-18
3,635514E-18
3,026576E-18
2,519614E-18
2,097591E-18
1,746237E-18
1,453745E-18
1,210241E-18
1,007526E-18
8,387672E-19
6,982714E-19
5,813115E-19
4,839432E-19
4,028808E-19
3,353987E-19
2,792207E-19
2,324495E-19
1,935153E-19
1,611012E-19
1,341166E-19
1,116523E-19
9,29503E-20
7,73814E-20
6,441981E-20
5,362959E-20
4,464661E-20
3,716826E-20
3,094264E-20
2,57597E-20
2,144495E-20
1,785295E-20
1,486256E-20
1,237313E-20
1,030055E-20
8,575263E-21
7,13889E-21
5,943134E-21
4,947637E-21
4,118933E-21
3,429E-21
2,854648E-21
2,376489E-21
1,978427E-21
1,647045E-21
1,37116E-21
1,141494E-21
9,502931E-22
7,911198E-22
6,586038E-22
5,482914E-22
4,564516E-22
3,799944E-22
3,163472E-22
2,633583E-22
2,192458E-22
1,825219E-22
1,5195E-22
1,264979E-22
1,053095E-22
8,767059E-23
7,298536E-23
6,07605E-23
5,058315E-23
4,211031E-23
3,505695E-23
2,918493E-23
2,429637E-23
2,022676E-23
1,683879E-23
1,401827E-23
1,167023E-23
9,715485E-24
8,088095E-24
6,733364E-24
5,605536E-24
4,666582E-24
3,884951E-24
3,234212E-24
2,692484E-24
2,241491E-24
1,866043E-24
1,553478E-24
1,293277E-24
1,076646E-24
8,963124E-25
7,461772E-25
6,21195E-25
5,171426E-25
4,305224E-25
3,584096E-25
2,983754E-25
2,483985E-25
2,067915E-25
1,721536E-25
1,433182E-25
1,193123E-25
9,932729E-26
8,269025E-26
6,883957E-26
5,730881E-26
4,77096E-26
3,971839E-26
3,306541E-26
2,752707E-26
2,291624E-26
1,907771E-26
1,588225E-26
1,322196E-26
1,10073E-26
9,163559E-27
7,628669E-27
6,35087E-27
5,287092E-27
4,4015E-27
0,01308593
0,002191894
0,001824748
0,001519105
0,001264653
0,001052828
0,0008764744
0,0007296705
0,0006074429
0,0005057049
0,07407222
0,01282809
0,01067938
0,00889061
0,007401409
0,006161671
0,005129585
0,004270401
0,003555107
0,002959633
0,07247364
0,01460319
0,01215725
0,01012074
0,008425674
0,007014313
0,005839462
0,004861298
0,004047012
0,003369141
0,07217339
0,01489388
0,01239914
0,01032234
0,008593292
0,007153854
0,005955734
0,004958115
0,004127502
0,003436279
0,04048736
0,003921051
0,003264236
0,002717362
0,002262268
0,001883392
0,001567917
0,001305237
0,001086578
0,0009046936
0,2360587
0,04029297
0,03354389
0,02792522
0,0232478
0,01935375
0,01611204
0,01341324
0,01116655
0,009296141
0,06795208
0,01912102
0,01591822
0,01325197
0,0110322
0,009184379
0,007645912
0,006365318
0,005299034
0,004411506
0,07071915
0,01551804
0,01291878
0,01075485
0,008953324
0,007453842
0,006205139
0,005165863
0,004300613
0,00358017
0,05999313
0,0130294
0,01084694
0,009030151
0,007517548
0,006258316
0,005210114
0,004337311
0,003610992
0,003006134
0,02823715
0,00222702
0,001854248
0,001543427
0,001285248
0,001069641
0,0008906555
0,0007414246
0,000617218
0,000513916
0,2483773
0,04203087
0,03499084
0,02912987
0,02425057
0,0201886
0,016807
0,152785
0,1972264
0,01568174
0,07093763
0,01580328
0,01315621
0,01095257
0,009118023
0,007590713
0,006319313
0,005260811
0,004379616
0,003646049
0,07218212
0,01512585
0,01259224
0,01048302
0,008727188
0,00726532
0,006048432
0,005035248
0,004191895
0,003489761
0,02182945
0,006561661
0,005462494
0,004547653
0,003785858
0,003151703
0,002623825
0,002184372
0,00181839
0,001513901
0,07629959
0,01151993
0,009590225
0,007984009
0,006646652
0,005533218
0,004606552
0,003834915
0,00319252
0,002657776
0,104419
0,01909727
0,01589845
0,01323547
0,01101856
0,009172875
0,007636478
0,006357369
0,005292456
0,004406047
0,0861033
0,01797476
0,01496397
0,01245752
0,01037089
0,008633768
0,007187588
0,005983721
0,004981344
0,004147059
0,02215388
0,006703842
0,005580974
0,004646148
0,003867975
0,003219982
0,002680699
0,002231769
0,001857757
0,00154679
0,07601555
0,01148962
0,009565177
0,007962943
0,006629261
0,005518877
0,00459432
0,003824835
0,003184246
0,002650804
0,1350179
0,02482174
0,02066411
0,01720284
0,01432139
0,01192254
0,009925524
0,008262999
0,006878942
0,005726716
0,06989148
0,01647431
0,01371489
0,01141758
0,009505196
0,007913056
0,006587639
0,005484162
0,004565621
0,003800812
0,04757947
0,01103884
0,009189843
0,007650605
0,006369086
0,005302208
0,004414175
0,003674753
0,003059214
0,002546825
0,1058298
0,01663151
0,01384579
0,0115266
0,009595892
0,007988586
0,006650489
0,00553648
0,00460922
0,003837131
0,1257209
0,02049067
0,01705851
0,01420115
0,01182248
0,009842209
0,008193661
0,006821203
0,005678665
0,004727476
0,07241824
0,01545062
0,01286263
0,01070816
0,008914543
0,007421313
0,006178333
0,005143356
0,00428192
0,003564689
0,07230199
0,01497881
0,0124699
0,01038116
0,008642355
0,007194721
0,005989643
0,004986342
0,004151135
0,003455842
0,06895968
0,01376363
0,01145809
0,009538943
0,007941098
0,006611032
0,005503664
0,004581811
0,003814285
0,003175457
0,2378179
0,03842642
0,03198989
0,02663169
0,02217082
0,01845724
0,01536561
0,01279193
0,01064924
0,008865475
0,07987749
0,01432287
0,0119238
0,009926568
0,008263835
0,006879681
0,005727281
0,004768031
0,003969341
0,003304499
0,06139316
0,01098502
0,009145031
0,007613238
0,006338003
0,00527641
0,004392595
0,003656847
0,003044318
0,002534396
0,08640082
0,01646047
0,01370334
0,01140804
0,00949719
0,007906398
0,006582083
0,005479608
0,004561734
0,003797681
0,06836599
0,01057491
0,008803645
0,007329028
0,00610141
0,005079431
0,004228614
0,003520333
0,002930689
0,002439764
0,1043794
0,01791519
0,01491441
0,01241624
0,01033654
0,008605145
0,007163786
0,005963864
0,004964924
0,004133273
0,05408379
0,007406151
0,006165644
0,005132908
0,004273128
0,003557398
0,002961502
0,002465487
0,002052496
0,001708708
0,02252229
0,005007521
0,004168777
0,003470501
0,002889183
0,00240526
0,00200237
0,001666973
0,001387759
0,001155308
0,0009617911
0,0008006964
0,0006665756
0,0005549245
0,0004619763
0,0003845944
0,0003201747
0,0002665458
0,0002218994
0,0001847307
0,0001537889
0,000128029
0,0001065841
8,873131E-05
7,386894E-05
6,149572E-05
5,119517E-05
4,262023E-05
3,548112E-05
2,953807E-05
2,459051E-05
2,04715E-05
1,704262E-05
1,418791E-05
1,181148E-05
9,833031E-06
8,186013E-06
6,814833E-06
5,673389E-06
4,723062E-06
3,93196E-06
3,273357E-06
2,725065E-06
2,268622E-06
1,88863E-06
1,572279E-06
1,308927E-06
1,089678E-06
9,071571E-07
7,552105E-07
6,287113E-07
5,234015E-07
4,357341E-07
3,62746E-07
3,019877E-07
2,514041E-07
2,092942E-07
1,742371E-07
1,450526E-07
1,207562E-07
1,005296E-07
8,369101E-08
6,967262E-08
5,800244E-08
4,828702E-08
