-1.539518,27.26853;137.3195,62.63109
4.646088,32.43583;86.51801,97.75094
7.967139,39.67028;40.20383,131.9483
8.636385,48.87648;-3.039534,164.1897
6.817745,59.93632;-43.69464,194.4255
3.37361,68.98457;-64.1819,129.6502
-0.6273755,66.88702;-96.68124,-32.95204
-5.339977,64.1215;-69.86455,-52.62383
-8.742343,59.33678;-50.41604,-93.19962
-9.770647,52.62686;-0.9040825,-121.1788
-7.965192,45.39342;45.30528,-120.4798
-3.781134,40.16528;81.81459,-70.99883
0.5669426,36.49178;95.12104,-71.67856
4.264756,33.90115;45.40451,-29.3477
5.15329,33.78963;0.06458228,11.47401
6.575355,36.24231;35.37889,55.49185
9.77018,37.43134;62.18067,2.485917
11.06524,38.08527;1.945804,15.0477
12.92313,40.42745;45.30463,50.98359
17.52698,42.21799;92.32151,19.60856
21.53168,43.01426;57.24167,18.11184
26.90234,43.60848;105.547,5.923711
31.16457,44.61425;54.35651,22.10122
28.94801,45.07647;-51.08002,0.7400213
24.46695,43.42278;-86.47354,-41.47849
20.12438,41.17799;-65.67406,-35.52305
17.07661,40.75402;-43.72379,6.794879
15.55027,40.6162;-16.71149,-6.732063
16.40857,41.62171;29.49215,28.48851
19.76215,41.66834;69.04862,-12.73144
25.91742,40.23891;119.2451,-29.30667
31.63294,41.02957;113.3613,31.1826
29.27609,44.33445;-42.86086,66.93538
24.95193,49.52858;-86.51855,96.3722
18.46592,55.91885;-118.8339,111.6346
11.0576,61.58175;-125.9196,86.07716
3.680511,65.43735;-121.6942,53.68923
-1.994013,67.01197;-81.50394,12.8772
-5.009075,66.12841;-35.17368,-28.25151
-4.821388,63.83284;21.80198,-43.37877
-1.520193,62.38757;71.47321,-14.78476
1.209888,59.67936;32.98254,-60.11679
2.921379,55.19941;26.43588,-82.00437
5.98712,52.21244;63.29741,-34.19613
9.332976,51.78789;52.29307,6.135715
12.17606,50.32479;45.20807,-39.38456
15.14244,48.21703;51.69443,-33.18704
18.7458,47.33516;64.36636,-5.729094
23.95521,48.20602;98.05729,24.44787
27.61281,48.36619;43.0125,-7.958709
28.15825,46.62959;-7.344378,-39.37391
26.10402,45.8121;-47.5673,-1.186289
22.79182,47.96764;-59.16292,54.18781
17.37084,52.17437;-105.8083,78.06217
9.718171,58.34715;-138.3773,115.1814
1.06424,67.16789;-147.2702,162.7661
-7.841115,68.33932;-148.9963,16.96582
-16.29753,66.97288;-137.1472,-25.51566
-22.58655,65.24304;-89.20258,-30.50522
-25.9265,62.98856;-39.44576,-41.13623
-27.05982,60.39877;-8.948792,-44.34861
-27.45601,59.19625;-5.502751,-8.361073
-26.76629,57.50166;19.86792,-38.21256
-26.65637,55.33525;-6.940504,-35.30013
-25.09284,52.8462;42.29022,-44.73872
-20.53414,50.57248;92.67635,-34.67371
-13.26666,47.34601;135.278,-63.22218
-3.773958,45.25615;169.6694,-20.99314
5.135695,42.13989;138.346,-67.15187
11.26813,39.74012;84.71274,-26.78604
14.65345,39.99794;42.79394,19.48718
16.6961,42.93275;29.92855,63.4898
19.5919,47.30727;57.36327,77.72495
20.67113,51.06188;-1.192807,55.36175
18.33763,53.81822;-57.45442,41.53839
13.14311,54.89692;-101.0605,6.521126
7.189891,53.63534;-98.55169,-34.54148
0.853674,52.82328;-109.2862,-3.294413
-3.76947,51.00438;-61.49046,-43.5955
-5.689924,46.84814;-17.70914,-82.03362
-4.974162,41.3063;26.03378,-111.6819
-5.286311,36.35399;-20.48116,-68.49304
-6.875051,34.65627;-29.52002,-8.819255
-8.280667,36.36027;-20.65629,46.73119
-9.871445,39.35596;-29.4853,51.7043
-12.8637,43.07265;-59.99389,67.15335
-14.44562,46.50993;-10.02387,52.64738
-13.33257,51.09082;32.57029,88.19433
-10.15305,56.57566;63.09957,93.20225
-4.732103,60.8957;103.8612,61.78354
3.364142,63.71613;150.3774,39.86319
10.4067,64.31693;101.4371,-4.568568
16.5792,62.95399;103.8116,-31.63882
22.24891,61.76004;141.8451,-28.52296
28.34003,60.96792;81.99133,-5.735339
31.04891,60.976;27.33038,2.998478
28.98833,60.35821;-50.10747,-16.84661
24.41784,57.89926;-89.15988,-52.9071
17.88599,53.59742;-118.7169,-81.02918
11.07364,48.48099;-111.1932,-87.49048
3.068161,45.10567;-144.5209,-41.06913
-6.840319,44.40802;-175.4767,2.759827
-17.87532,46.25487;-188.286,44.53274
-26.87767,50.25337;-131.5232,77.54812
-32.18253,54.1137;-67.49026,57.99379
-29.05732,56.19233;48.30137,23.35296
-24.94627,55.66216;78.65753,-24.58386
-20.90609,52.09443;61.99261,-76.67171
-18.59436,45.75224;27.14429,-120.1355
-15.40384,40.49865;66.01573,-71.81947
-9.986959,38.01393;102.364,-26.6501
-2.470462,38.10707;136.7353,15.34664
7.413162,37.88535;178.6778,-13.01725
19.28102,37.65086;207.4013,0.5448596
29.55613,39.31764;153.7753,41.14165
30.18324,40.04976;-27.21983,-1.937279
27.15826,38.17514;-61.99744,-45.69944
22.66029,36.3189;-81.52742,-23.81859
17.84392,36.23388;-79.89243,9.523857
14.07343,36.66344;-54.72169,6.028087
11.54246,37.4002;-36.27203,15.38635
7.579129,39.59454;-80.85882,47.06069
1.016938,41.02018;-123.5622,12.42493
-8.161814,40.73711;-167.6292,-13.11174
-19.47835,41.56738;-199.1252,27.04369
-31.15568,45.42392;-192.6465,82.57272
-29.03544,48.94163;48.8243,47.0525
-24.52149,53.1771;88.34358,82.28731
-17.71361,56.37713;125.9716,39.27835
-8.743237,57.10897;161.2708,-1.029173
2.309753,55.5833;195.6956,-37.4015
11.68655,54.81267;137.2026,-0.8450488
17.36133,55.22161;73.9332,10.57479
19.3672,55.81985;13.82367,9.713196
21.85379,54.83725;55.21029,-29.1967
26.0706,53.16861;77.88052,-27.22896
31.15715,51.09633;88.37626,-38.20377
28.77057,48.34729;-55.43322,-49.69051
23.54975,44.42823;-102.6725,-73.12328
17.16435,39.03727;-108.4483,-98.19125
10.13267,34.59081;-121.67,-62.45146
4.155067,30.55067;-89.03136,-69.84946
0.6814491,24.91018;-42.79493,-106.0247
-0.1336317,17.30906;1.748405,-135.4927
-1.37358,11.42591;-31.66718,-79.94622
-4.645387,8.637133;-65.87038,-30.27921
-10.1946,8.373367;-105.7622,8.238127
-18.16795,8.604267;-146.4185,1.709133
-24.86151,10.26496;-94.71724,40.42973
-28.64762,14.20599;-47.80913,78.19334
-29.7521,20.31616;-4.082135,113.646
-28.34271,28.46137;37.01939,146.8237
-24.57581,38.52457;75.47733,178.1859
-18.57694,50.37703;112.0888,207.2405
-10.30951,63.72058;150.5038,230.0229
0.655382,68.01947;198.5474,0.9734846
12.05474,67.04535;230.9971,-28.1517
25.72333,65.84701;226.4862,-15.98954
30.6908,62.98009;-15.46,-83.50535
28.03785,56.70721;-58.37947,-115.0859
24.54334,49.09602;-58.27828,-132.8345
22.83497,39.83705;-13.93676,-165.0716
23.80017,28.86044;30.79999,-191.94
24.22207,19.72244;-4.587804,-133.1161
22.75003,14.06307;-34.33744,-75.5541
19.48724,11.64674;-64.35046,-23.17513
14.63198,10.09167;-89.26741,-27.33819
8.930893,8.24351;-98.06452,-32.57254
4.068632,5.64717;-72.91607,-48.60939
0.8418628,3.683188;-44.60523,-25.08397
0.4069813,3.197073;10.80235,0.05172374
2.652519,4.807945;50.67794,40.09768
7.151307,8.769901;87.07021,78.89533
14.32261,13.83994;135.6112,87.39529
22.68473,16.98751;141.425,35.4502
30.79961,19.22795;132.4542,38.32831
30.22955,23.12054;-25.61973,78.67995
27.06117,29.19281;-66.22453,112.4609
21.26534,34.48032;-111.6329,76.38739
16.12329,40.13685;-73.1763,103.199
14.05896,45.2187;-15.52942,75.84261
11.77324,47.72075;-49.25691,25.19348
7.564906,47.90097;-80.60651,-7.817486
4.281974,47.18229;-42.26883,-14.05137
-0.1016272,46.52544;-88.38289,-9.475991
-5.28377,43.72392;-85.61153,-65.00426
-11.46262,38.06147;-111.6752,-108.921
-16.62579,30.74814;-87.69304,-145.1475
-20.83757,24.58427;-61.75313,-82.15225
-23.04461,21.7814;-24.69667,-29.54345
-22.81353,21.70973;17.78009,12.49096
-20.17463,24.04524;57.0048,52.03254
-15.27467,28.65902;93.92628,89.24352
-8.246512,35.41697;128.6827,124.2597
0.6407087,44.32534;157.8165,160.5065
8.433124,55.48093;116.3363,198.5687
13.44025,68.48795;67.44394,225.9271
14.95801,66.79902;17.57429,-41.64423
15.01979,66.53908;-6.96938,13.65621
16.15971,65.63601;31.95375,-29.17426
16.75878,62.92915;-0.666302,-53.14008
14.93139,59.67712;-45.12601,-54.95219
11.16187,56.28231;-71.66714,-57.55104
5.778009,53.14172;-98.78321,-49.92697
-1.762369,49.85115;-139.0683,-57.35359
-8.09336,48.18955;-89.30706,-13.24066
-10.90485,47.70118;-26.29977,-5.677088
-10.48138,46.13082;23.30671,-36.43442
-10.48138,46.13082;23.30671,-36.43442
29.27689,11.27089;0,0
27.37187,12.5303;-47.50975,31.40882
23.0677,16.0031;-83.80045,70.99649
16.73677,21.81588;-116.3369,109.7232
8.995035,30.17572;-135.418,154.0113
2.862995,40.2687;-89.25512,185.5112
-0.71269,49.20219;-45.16103,131.1719
-2.434359,54.57483;-20.70377,69.37884
-4.432291,57.29005;-39.5765,33.65395
-5.619818,60.50303;-10.23111,63.50354
-6.497136,64.52431;-16.81947,68.9847
-9.063746,68.87176;-55.59284,74.38279
-14.14867,66.84586;-99.19508,-28.68522
-22.00281,64.89951;-145.2177,-38.39538
-28.68069,64.31802;-94.91908,4.327994
-30.66823,65.36884;16.58867,27.14023
-27.90457,68.32956;60.6579,60.41268
-22.12567,68.03685;113.7857,1.842458
-15.34274,68.31459;112.6879,15.72942
-9.189245,68.27501;97.59512,13.75059
-3.152865,68.30543;102.0817,15.27128
2.796624,68.3221;97.72581,16.10491
7.767095,68.32787;75.54898,16.39331
13.65115,67.05316;109.2633,-23.52894
21.47791,63.99585;141.0585,-64.46738
28.03983,58.56546;94.04419,-103.396
31.81894,50.9804;47.90361,-137.9018
29.92065,43.77253;-40.84734,-168.6087
26.19146,32.4211;-72.66101,-199.5103
20.49828,22.7059;-105.8804,-143.7243
13.58801,16.61319;-119.889,-81.06032
7.757926,14.02894;-86.24946,-24.57898
4.059392,14.5729;-49.8329,25.52769
2.253744,18.08433;-20.58651,74.87517
2.686573,24.02398;20.82023,111.0572
1.873282,31.53747;-30.39321,132.4125
-1.786237,40.43574;-76.06223,156.3244
-7.509833,51.29457;-104.9766,193.2804
-12.30578,64.36037;-67.76121,229.9842
-16.47076,67.12703;-70.25789,-29.0296
-18.08539,64.71876;-29.78771,-61.6546
-18.09393,62.54699;14.30853,-23.9649
-17.60641,61.96819;5.229696,-2.842202
-15.93754,60.27036;39.05844,-40.93932
-14.37969,55.73213;19.66391,-92.85593
-12.98803,48.40092;24.97201,-136.7999
-11.55427,38.33284;23.40732,-183.2344
-8.565542,29.43939;62.80448,-131.3114
-3.21394,23.41789;102.261,-85.39766
3.283803,20.74295;111.4647,-24.71181
8.058526,20.987;64.2026,18.14272
10.29963,23.83072;24.40022,61.87044
9.913729,28.37388;-21.51223,82.75106
6.888055,34.5724;-64.68698,113.6109
2.817036,40.85846;-69.52901,100.6459
0.5793013,45.10382;-21.63337,56.32095
0.8509917,46.56736;17.2925,9.008465
3.546731,45.55492;58.71395,-29.59583
5.561973,45.17359;21.50983,4.93743
8.474072,44.40587;62.02179,-21.51694
13.91661,44.49205;105.0111,12.65484
21.30832,45.8089;132.3496,26.53827
26.62999,46.84488;67.54809,12.77163
28.4723,48.69316;12.88221,39.74914
27.37272,49.57304;-33.67184,2.619777
23.37219,50.71096;-83.08821,27.0287
16.70341,50.95839;-125.1395,-7.062964
11.14772,48.90248;-76.89353,-47.64224
9.207849,45.82584;-23.68432,-73.01989
9.895316,40.57623;28.66326,-94.83365
13.67963,36.00312;80.05301,-67.31506
16.80038,33.94672;38.47077,-18.23629
17.37146,34.54105;-4.4091,23.69115
15.45736,37.47653;-45.48719,61.50855
11.24245,42.65724;-82.5346,98.70971
8.589937,47.68624;-25.57126,76.72543
8.943489,50.64517;21.2723,36.13609
8.492421,54.29367;-21.59822,73.1447
5.503088,59.98717;-63.7508,105.7752
-0.2167513,67.10574;-110.9492,125.1498
-8.207302,67.16888;-144.1829,-27.62546
-14.93379,63.86415;-96.62955,-68.60915
-18.84404,58.29355;-49.93115,-104.8967
-19.94734,50.78077;-3.00091,-135.4078
-18.83983,41.08094;28.98774,-174.7777
-15.5443,32.6875;67.70037,-123.038
-10.06409,27.30071;103.0705,-73.68288
-2.515701,24.70672;137.1706,-28.4245
2.066571,24.52402;107.3419,3.260025
20.88867,38.62302;0,0
15.06445,39.90377;0,0
13.31082,38.44131;-43.73935,-36.47683
8.630667,36.89013;-95.01543,-20.75724
2.101242,37.52298;-115.8396,25.87743
-2.738532,40.45633;-63.66116,60.25653
-4.368256,44.52115;-9.420083,71.62537
-4.076602,47.61682;12.79704,79.51074
-7.771585,5.333817;0,1.986697E-07
-28.42077,6.492837;0,0
-26.76287,8.062942;41.35224,39.16225
-22.74381,11.91301;79.72422,76.59255
-19.02422,18.21464;53.45723,119.1592
-17.34,25.65957;15.70895,126.7329
-17.62699,32.78152;-14.81425,115.0136
-18.28141,38.19412;-9.023763,78.30605
-19.52095,41.8166;-26.41451,51.83442
-20.55475,43.74556;-12.84579,22.72679
-19.31857,44.77026;37.06839,14.54734
-15.59916,47.25565;74.41801,54.71734
-9.701494,52.02977;110.1911,91.8997
-1.732047,58.93647;144.1047,126.6477
7.824863,67.01031;168.0603,144.8703
17.77374,66.84411;164.8443,-38.41717
22.95241,64.95914;93.69446,-43.93013
29.76538,60.63094;123.4966,-86.0811
29.85554,55.36673;-38.05096,-88.64894
25.64086,49.18636;-86.14471,-110.2586
18.84522,41.46627;-126.7087,-137.8811
9.774438,32.32206;-163.3442,-159.7007
2.032677,24.78122;-112.3965,-109.1879
-2.777471,20.15614;-64.55997,-61.53053
-4.776899,18.22203;-18.20124,-18.05554
-3.917563,18.48918;30.26415,15.2974
-1.37415,21.5127;48.51506,67.76029
1.237137,25.02913;70.92976,94.71844
-11.13438,62.93173;0,0
-21.76061,54.27169;0,0
-20.14894,52.65427;40.2004,-40.34374
-16.0618,51.79731;82.02789,-1.619259
-11.71343,51.99611;68.04383,5.733601
-9.110837,53.5231;31.53432,35.18422
-8.343756,54.83519;3.755286,15.54417
-7.366796,56.25622;22.54033,27.89454
-6.816345,58.60696;2.727112,44.94007
-7.623965,62.36165;-21.42076,71.47154
-10.54034,67.32416;-62.03414,88.44305
-13.25723,67.12057;-48.61928,-34.3553
-14.81016,63.20758;-14.88604,-80.54607
-14.05265,56.93951;26.10607,-116.442
-10.97231,48.57187;63.77762,-150.9811
-7.131917,41.20254;64.22667,-109.2546
-1.982444,36.72317;96.57082,-57.89818
5.271936,34.94946;133.0671,-15.76854
14.78738,35.0197;171.35,9.459572
22.9872,37.19909;119.9196,49.52494
28.14887,41.58799;69.63845,84.85683
30.04643,46.90502;13.12542,90.68182
29.05946,50.57285;-30.95028,46.90736
28.05679,53.08575;-9.852816,39.64468
26.27942,53.56968;-39.49043,-7.226766
24.62544,54.01416;-21.98038,14.58504
21.85048,53.12989;-58.39373,-29.11897
20.63453,50.74348;-8.783221,-57.76525
18.48151,49.04842;-49.29288,-14.01115
13.98901,49.82852;-87.66387,26.24191
6.807005,52.16396;-135.6396,45.21454
0.757136,55.53356;-84.00973,61.6253
-2.603713,60.85907;-42.46693,102.2435
-5.863505,64.70235;-60.2742,45.56263
-8.609378,65.10631;-38.8905,-12.1837
-12.37526,62.70217;-74.68739,-53.85159
-16.71327,58.61376;-95.25509,-95.63155
-24.39235,52.97978;-144.2172,-93.21461
-31.24261,48.36927;-99.66228,-68.96017
-28.9943,44.0734;49.85333,-73.05434
-24.17544,41.10102;95.42984,-38.18868
-16.98674,40.45623;132.0082,2.646888
-7.85686,41.57851;162.2953,26.59317
0.0798562,41.2454;117.8269,-21.28579
6.384484,41.50808;99.08565,16.93587
10.43423,44.11877;52.25738,56.62578
12.64546,48.75071;29.44457,87.49506
12.53665,55.21487;-17.09852,117.9077
9.499699,63.03563;-67.10901,136.6864
3.345747,68.01293;-119.9827,0.6467768
-2.456026,68.06798;-85.28668,3.398854
-6.936388,66.87468;-113.3514,-36.90818
-15.24737,63.31329;-151.0852,-70.44827
-25.60331,57.67171;-183.3681,-105.6955
-30.7948,49.62671;10.26006,-148.0495
-30.77682,39.76326;-4.573089,-172.6539
-29.14918,31.18637;42.6808,-128.6495
-25.03393,25.40845;81.39888,-80.67637
-18.73894,22.42153;116.6531,-34.78775
-10.42035,22.06836;149.6718,8.238017
-1.702308,24.26629;143.4127,50.58602
6.03064,28.29276;121.9983,75.30692
11.01681,33.3321;64.2466,88.40324
14.45183,36.58401;53.99105,37.63414
17.53252,38.73139;50.25937,35.033
22.0256,41.75937;87.16276,58.17303
25.13354,43.736;34.68723,20.72355
25.38341,46.42969;-10.67645,56.96859
22.55106,49.08495;-65.24217,38.24266
16.81551,52.43345;-110.6854,64.54494
8.340015,55.97571;-156.4703,56.45086
0.9613603,57.54193;-106.8151,11.30618
-2.872646,57.78138;-43.13003,0.4293544
-3.684068,59.40752;0.7635236,40.30922
-2.005024,63.32924;41.39472,77.88412
2.554803,68.5333;93.10407,91.27838
5.612558,67.5643;58.10923,-14.91726
9.753003,68.3653;74.51823,18.26484
14.17906,66.164;73.56747,-45.63426
16.74595,61.93434;27.87472,-82.86358
16.89068,55.80532;-10.02691,-111.8563
14.96211,50.92559;-43.03818,-66.62376
11.05542,48.91071;-76.12341,-17.5611
8.287531,49.58783;-31.69884,25.41177
8.175127,52.58657;12.65053,62.25864
10.34685,54.84422;47.85522,25.78808
13.89555,54.68745;82.47553,-17.41732
16.91389,55.25911;34.80537,22.71863
17.22857,58.13122;-9.127059,60.42441
14.61892,62.56588;-60.43363,80.75781
9.424978,65.66613;-99.56693,37.58773
5.615988,66.48106;-46.0515,1.897165
4.772016,68.04215;1.38132,37.97105
6.124494,67.89622;33.08147,-2.589725
6.206813,68.28579;-12.39504,14.28962
7.152308,66.42244;29.5963,-39.34069
10.59771,62.67626;71.22762,-73.94868
13.24019,56.9984;30.86304,-104.9826
12.77052,51.55422;-26.76076,-84.01577
9.345819,48.06311;-72.07274,-45.74894
3.707661,47.18698;-104.9449,0.576692
-3.995414,48.61144;-140.1276,35.1208
-10.03127,51.78538;-81.47279,61.70262
-12.89718,56.76344;-31.41797,93.58604
-12.51251,62.87062;24.92018,106.0635
-8.870753,68.29153;78.3349,82.88495
-2.324543,66.94684;124.3517,-26.17177
6.209108,63.60246;151.2342,-70.30609
15.03971,61.51292;155.3315,-17.79017
22.03105,59.20201;97.76218,-48.72577
26.00142,54.77607;50.90038,-86.19605
27.06605,49.18366;1.585737,-96.88801
25.30926,45.02127;-44.45296,-56.14902
21.13869,43.44057;-82.00414,-11.88675
14.81284,44.39608;-117.1701,29.56287
9.562501,47.87595;-73.20924,72.03833
6.909897,53.72196;-30.14474,110.0949
6.504192,61.93207;4.660382,150.1961
6.51483,68.3301;-2.014701,85.55104
5.379352,66.03192;-27.30168,-49.02094
5.638057,63.33727;19.75089,-43.15503
8.630409,59.51504;64.7772,-73.98908
10.35688,54.09781;11.25728,-98.5043
9.022359,49.64708;-38.67926,-62.52189
5.357989,47.86061;-72.2452,-13.89903
0.01571242,48.76279;-97.52766,29.22218
-6.570827,49.22536;-116.0354,-2.788947
-11.21481,48.1299;-58.73051,-25.86792
-12.26181,46.66698;2.553561,-23.80961
-10.96201,44.62608;43.48502,-53.57578
-6.802851,39.96367;82.14871,-89.72888
0.1227711,34.14013;131.9246,-100.8289
5.955146,26.82944;80.38071,-132.3282
9.001567,20.9472;36.39636,-81.46455
9.68495,18.13552;-0.7707939,-30.15448
10.84486,17.68103;29.32795,3.273045
14.18117,19.45426;68.72295,42.53053
20.34137,22.36168;119.5358,51.48238
25.16185,26.41368;61.36128,75.53688
26.7891,32.06857;10.45877,103.653
25.35204,39.10051;-40.83244,124.0985
20.74064,45.77964;-94.6299,105.2904
16.79648,50.03537;-51.75624,54.2874
15.43041,51.4466;-8.746235,8.635965
16.02152,49.93951;19.00233,-41.9154
17.01537,47.72153;33.48535,-62.34586
19.71014,45.92706;50.691,-14.21007
21.95979,45.12067;31.27936,-13.1422
23.57777,45.20165;25.11402,8.406624
26.34037,46.56866;56.53882,29.93565
30.31539,46.42228;71.26851,-18.25535
31.12847,43.19947;6.423576,-71.05965
29.10614,40.44882;-47.08814,-33.65718
24.76685,40.13364;-84.93918,8.592963
18.23985,42.23169;-120.723,47.95192
9.675204,46.61931;-153.7731,85.57399
-0.7803206,53.18751;-184.5227,121.314
-12.91689,58.42415;-211.209,70.7231
-21.8794,60.34666;-159.687,23.97672
-29.43544,60.05696;-109.6607,-18.92744
-30.15615,57.39626;28.07546,-56.84044
-26.82874,52.60552;69.01316,-91.3419
-21.15583,45.81219;107.2259,-124.1489
-15.16009,39.10335;96.52879,-105.969
-9.883417,35.18604;83.93498,-45.53457
-6.138693,34.35262;52.11464,1.518156
-3.16972,32.87234;48.44953,-37.57224
0.5482188,31.4976;68.82362,-15.85143
6.127789,31.8273;105.0999,15.94275
13.51992,34.23655;132.3284,52.08331
18.89566,36.66136;68.90289,34.79823
20.86106,37.4773;15.2857,3.327869
19.86144,38.97617;-32.3582,35.84753
16.34746,42.62064;-71.58975,73.1312
10.40281,48.21521;-112.7365,103.2817
1.758198,53.34996;-159.649,77.05956
-7.641806,58.20154;-155.4431,82.84084
-14.77318,64.41917;-101.1476,113.9648
-18.87459,68.26425;-52.33256,13.21247
-22.29854,66.62394;-59.55698,-34.21508
-25.92241,62.69995;-61.01038,-80.85385
-28.03427,56.21796;-22.66525,-121.5904
-27.17198,49.78128;32.51509,-100.5318
-23.45735,45.40029;76.44781,-59.76545
-17.42327,43.22979;112.6233,-24.7377
-10.96894,41.17736;105.3543,-38.91735
-5.143261,38.63786;93.29478,-44.09503
2.260628,35.14587;138.3889,-65.2244
11.79222,29.7141;169.1254,-103.0534
20.31467,21.81128;128.9809,-145.9202
25.80976,13.66708;73.4248,-130.9589
31.53011,8.180178;109.3747,-76.50432
29.41106,5.476625;-39.50704,-29.82564
25.69977,5.55468;-73.06486,16.49376
22.96621,8.293598;-32.31369,60.0692
18.91282,12.41455;-84.99251,73.1104
13.72494,14.74527;-121.3526,33.51308
6.484013,18.93628;-120.5974,87.76417
1.067271,25.72871;-75.61392,125.862
-1.586316,31.35506;-28.97444,78.28535
-1.187358,34.78315;24.06969,47.03911
2.394476,38.13937;77.32764,60.50011
8.5577,43.14205;115.371,94.75481
13.51034,46.96418;66.66923,48.65452
15.49925,51.15607;16.88856,80.46947
14.18169,55.50085;-41.01374,68.73349
9.556365,59.75104;-94.94197,72.06757
2.687984,62.06467;-124.283,22.26217
-2.463194,61.73904;-75.6693,-17.90408
-5.568288,58.76137;-40.26415,-65.30798
-5.73411,54.19579;15.54342,-81.63747
-3.572809,50.8255;46.15735,-43.94329
-0.01542659,49.60363;65.95851,-8.943283
4.150881,49.45014;71.41136,0.5497122
7.466313,49.27277;47.61086,-4.680152
8.636877,48.36994;6.000566,-20.21576
6.922634,47.09316;-45.65831,-22.02197
2.834557,47.20523;-79.41354,13.5361
0.3933111,48.94291;-21.96583,36.61835
0.1877027,52.42367;5.597005,68.75751
2.763397,55.88726;61.32775,52.56809
8.203091,59.26185;105.2549,58.19793
13.4197,64.16883;78.18607,93.50195
16.23067,67.79623;32.28221,50.48616
16.42978,67.19746;-10.77194,-26.77637
13.96611,64.30502;-56.05978,-58.92642
9.004861,60.67123;-95.94083,-61.53792
2.444639,57.37769;-116.1364,-51.76734
-4.398163,53.83495;-113.2653,-62.72985
-9.445071,48.43747;-70.04184,-103.4697
-11.32424,41.62679;-12.45448,-118.6791
-10.39401,36.45273;29.2121,-70.60784
-7.132339,34.08216;66.8575,-24.4796
-1.564956,34.1941;105.7641,14.74395
4.663437,37.23256;103.1033,68.3165
8.846884,42.68274;53.56333,102.0589
10.14947,50.02102;6.182035,132.483
8.445309,58.67455;-45.375,150.2479
3.870701,68.51743;-91.4685,171.0608
-3.345113,68.20646;-134.372,10.32294
-12.9838,68.09972;-175.1385,4.985957
-21.41568,66.35205;-123.7546,-40.94275
-26.43802,63.00639;-64.32652,-63.14099
-28.09864,58.28132;-9.85841,-86.63299
-26.46378,53.52118;45.46723,-76.02872
-24.68075,51.1927;22.14956,-20.79781
-23.66373,51.91917;14.66661,28.22007
-23.27928,53.76647;2.446025,32.30415
-21.33759,54.19026;47.22116,-5.130066
-16.67034,55.09357;93.03397,24.97272
-12.36591,54.62651;61.57901,-23.81418
-6.904442,52.00753;105.6995,-53.47963
0.7565518,48.86903;138.7027,-51.84509
9.649794,43.77447;153.1279,-101.2297
19.71242,36.01978;175.0753,-143.1311
30.96777,25.80628;193.9256,-183.6788
31.19989,18.79089;9.994742,-122.7385
29.35123,13.37383;-40.97303,-74.56239
25.38721,10.74862;-78.55365,-28.8519
19.29881,10.76921;-112.9732,14.61319
11.30672,13.35606;-143.3768,57.14489
1.468714,18.30478;-174.3023,95.00568
-9.997628,25.56918;-199.5725,133.9856
-19.80635,34.88219;-146.0048,165.7923
-26.54415,46.03049;-95.93873,195.8325
-30.38936,58.8895;-48.57598,223.6292
-30.29602,69.29723;99.85676,92.30704
-22.96772,66.33281;133.2355,-41.42838
-16.11731,65.6249;105.1015,2.666097
-10.99361,65.60623;112.5967,-1.333082
-3.598919,63.56852;128.731,-49.99527
5.687466,59.37346;167.7839,-79.78638
17.3712,54.30189;208.1803,-86.96064
27.63515,50.885;153.1368,-42.33849
30.69908,49.90633;-15.04607,-3.588084
27.68218,48.93255;-67.80727,-22.50399
21.97174,46.23378;-108.8344,-56.09888
13.67376,41.94887;-152.9798,-79.04504
5.712311,39.00139;-123.0007,-34.57401
0.1950686,38.75321;-77.01283,10.73346
-2.523863,40.9419;-30.03588,49.20427
-2.169302,44.08262;23.47548,54.15427
0.8141677,45.56422;62.78532,10.44581
5.939156,44.44013;96.77781,-33.05638
9.729859,41.04328;46.95021,-68.29961
13.46082,37.13524;69.82259,-63.7926
15.46068,34.6654;15.6427,-30.27431
14.51591,34.31929;-31.19328,5.996117
10.81198,35.92158;-76.95257,36.94638
5.673083,39.45642;-90.14353,69.81991
2.645159,44.33263;-31.20518,87.08758
2.16363,50.1664;3.28086,102.4686
3.974627,54.39002;43.42587,54.9466
7.93283,55.76247;77.24806,7.306612
12.34913,53.89063;72.08906,-50.11843
16.50665,51.96003;97.25514,-35.31099
20.53611,48.26696;52.64285,-74.55643
22.70665,44.10392;28.24907,-67.08525
23.89932,42.06648;15.89618,-17.97406
24.85579,42.35079;16.22653,15.80029
26.31607,43.48848;28.52328,20.6876
27.70319,44.23909;20.7038,8.649817
27.24605,45.04535;-21.42191,16.03016
24.33904,47.5224;-61.90543,53.83368
19.07733,52.15453;-100.5386,88.83364
11.38274,58.53864;-142.0278,115.1881
4.552507,67.04951;-100.2156,155.1092
0.3690409,68.28738;-54.76746,14.36905
-1.268088,66.24706;-13.9842,-43.61509
-0.5281141,62.04434;25.23439,-83.2706
2.555451,55.64339;64.31609,-118.4081
4.413433,47.44064;14.71627,-145.9423
4.101394,41.07719;-14.95224,-86.79145
2.665377,38.21379;-28.41729,-28.84625
-0.1626718,37.03006;-56.54229,-15.40252
-1.887656,34.80437;-15.35774,-47.88392
-0.7756717,33.23075;35.18155,-15.88881
3.068852,33.70739;78.50843,19.61127
9.328761,36.14199;117.2463,50.93823
13.97041,39.05764;58.06318,47.57485
15.49345,41.61452;9.554713,40.39408
14.67833,42.48927;-24.98079,2.203161
12.18421,41.1184;-49.95631,-35.21576
